delivery_id,request_id,warehouse_id,quantity_delivered,promised_date,delivered_date,status
12388,8388,6,7376,2025-10-11,2025-10-11,Partial
12389,8389,6,8237,2026-03-04,2026-03-04,Partial
12390,8390,6,18328,2026-02-13,2026-02-13,Partial
12391,8391,6,937,2026-02-12,2026-02-12,Lost
12392,8392,6,14169,2026-02-11,2026-02-11,Partial
12393,8393,6,10123,2026-02-23,2026-02-23,Partial
12394,8394,6,6543,2026-02-08,2026-02-08,Partial
12395,8395,6,5677,2025-10-31,2025-10-31,Partial
12396,8396,6,17870,2025-10-16,2025-10-16,Partial
12397,8397,6,854,2025-10-27,2025-10-27,Partial
12398,8398,6,5165,2025-11-04,2025-11-04,Partial
12399,8399,6,5378,2025-10-28,2025-10-28,Partial
12400,8400,6,2900,2025-10-22,2025-10-22,Partial
12401,8401,6,4977,2025-10-28,2025-10-28,Partial
12402,8402,6,898,2026-03-01,2026-03-01,Partial
12403,8403,6,3137,2026-02-26,2026-02-26,Partial
12404,8404,6,2797,2026-03-04,2026-03-04,Partial
12405,8405,6,3476,2026-03-02,2026-03-02,Partial
12406,8406,6,5126,2025-11-03,2025-11-03,Partial
12407,8407,6,5581,2025-10-13,2025-10-13,Partial
12408,8408,6,3625,2025-10-18,2025-10-18,Partial
12409,8409,6,2507,2025-10-26,2025-10-26,Partial
12410,8410,6,2428,2025-10-12,2025-10-12,Partial
12411,8411,6,3913,2025-10-11,2025-10-17,Partial
12412,8412,6,10529,2025-11-01,2025-11-02,Partial
12413,8413,6,6494,2025-10-10,2025-10-10,Partial
12414,8414,6,3924,2026-02-26,2026-02-26,Partial
12415,8415,6,3555,2026-02-27,2026-02-27,Partial
12416,8416,6,11532,2026-03-06,2026-03-06,Partial
12417,8417,6,6341,2026-02-27,2026-02-27,Partial
12418,8418,6,7014,2026-02-15,2026-02-15,Partial
12419,8419,6,769,2025-10-22,2025-10-22,Partial
12420,8420,6,7515,2025-11-02,2025-11-02,Partial
12421,8421,6,2041,2025-10-17,2025-10-17,Partial
12422,8422,6,2858,2025-10-15,2025-10-15,Partial
12423,8423,6,4587,2025-10-31,2025-10-31,Partial
12424,8424,6,1920,2026-02-14,2026-02-14,Partial
12425,8425,6,16094,2026-02-27,2026-02-27,Partial
12426,8426,6,5714,2026-02-23,2026-02-23,Partial
12427,8427,6,5052,2026-03-04,2026-03-04,Partial
12428,8428,6,624,2026-02-24,2026-02-24,Partial
12429,8429,6,7062,2026-02-11,2026-02-11,Partial
12430,8430,6,3304,2026-03-10,2026-03-10,Partial
12431,8431,6,1161,2025-10-29,2025-10-29,Partial
12432,8432,6,3065,2025-10-19,2025-10-19,Partial
12433,8433,6,7136,2025-10-31,2025-10-31,Partial
12434,8434,6,7924,2025-10-11,2025-10-11,Partial
12435,8435,6,6625,2025-10-29,2025-10-29,Partial
12436,8436,6,5654,2025-10-21,2025-10-21,Partial
12437,8437,6,3146,2026-02-27,2026-03-09,Partial
12438,8438,6,7727,2026-02-21,2026-02-21,Partial
12439,8439,6,4610,2026-02-07,2026-02-07,Partial
12440,8440,6,7499,2025-10-29,2025-10-29,Partial
12441,8441,6,16063,2025-11-05,2025-11-05,Partial
12442,8442,6,2287,2025-10-14,2025-10-14,Partial
12443,8443,6,6748,2025-10-13,2025-10-13,Partial
12444,8444,6,5295,2025-10-26,2025-10-26,Partial
12445,8445,6,5443,2025-10-25,2025-10-25,Partial
12446,8446,6,8296,2026-02-16,2026-02-18,Partial
12447,8447,6,7747,2026-02-18,2026-02-18,Partial
12448,8448,6,2132,2026-02-17,2026-02-17,Partial
12449,8449,6,2033,2025-10-12,2025-10-12,Partial
12450,8450,6,5638,2025-10-25,2025-10-25,Partial
12451,8451,6,892,2025-10-13,2025-10-13,Partial
12452,8452,6,5094,2025-10-24,2025-10-24,Partial
12453,8453,6,2421,2026-02-14,2026-02-14,Partial
12454,8454,6,7423,2026-03-06,2026-03-06,Partial
12455,8455,6,7240,2026-02-24,2026-02-24,Partial
12456,8456,6,4463,2026-02-17,2026-02-17,Partial
12457,8457,6,238,2026-02-21,2026-02-21,Lost
12458,8458,6,4331,2026-03-02,2026-03-02,Partial
12459,8459,6,6517,2026-02-28,2026-02-28,Partial
12460,8460,6,13845,2026-02-20,2026-02-20,Partial
